State,Education_Status,Gender,Age_group,target
Maharashtra,Graduate,Male,0-100+,yes
Maharashtra,No Education,Male,0-100+,yes
Maharashtra,Middle,Male,0-100+,yes
Maharashtra,Post Graduate and Above,Male,0-100+,yes
Maharashtra,Diploma,Male,0-100+,yes
Maharashtra,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Maharashtra,Primary,Male,0-100+,yes
Maharashtra,Diploma,Female,0-100+,yes
Maharashtra,Primary,Female,0-100+,yes
Maharashtra,Post Graduate and Above,Female,0-100+,yes
Maharashtra,Middle,Female,0-100+,yes
Maharashtra,Graduate,Female,0-100+,yes
Maharashtra,No Education,Female,0-100+,yes
Maharashtra,Matriculate/Secondary,Female,0-100+,yes
Maharashtra,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
Maharashtra,Diploma,Male,0-100+,yes
Maharashtra,Graduate,Male,0-100+,yes
Maharashtra,Middle,Male,0-100+,yes
Maharashtra,No Education,Male,0-100+,yes
Maharashtra,Post Graduate and Above,Male,0-100+,yes
Maharashtra,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Maharashtra,Primary,Male,0-100+,yes
Maharashtra,Matriculate/Secondary,Male,0-100+,yes
Maharashtra,Graduate,Female,0-100+,yes
Maharashtra,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
Maharashtra,Diploma,Female,0-100+,yes
Maharashtra,Matriculate/Secondary,Female,0-100+,yes
Maharashtra,Primary,Female,0-100+,yes
Maharashtra,Middle,Female,0-100+,yes
Maharashtra,No Education,Female,0-100+,yes
Maharashtra,Post Graduate and Above,Female,0-100+,yes
Maharashtra,Middle,Male,0-100+,yes
Maharashtra,Matriculate/Secondary,Male,0-100+,yes
Maharashtra,Diploma,Male,0-100+,yes
Maharashtra,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Maharashtra,Graduate,Male,0-100+,yes
Maharashtra,Primary,Male,0-100+,yes
Maharashtra,Post Graduate and Above,Male,0-100+,yes
Maharashtra,No Education,Male,0-100+,yes
Manipur,Post Graduate and Above,Female,0-100+,no
Manipur,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,no
Manipur,Matriculate/Secondary,Female,0-100+,yes
Manipur,Diploma,Female,0-100+,no
Manipur,Middle,Female,0-100+,yes
Manipur,Graduate,Female,0-100+,yes
Manipur,Primary,Female,0-100+,yes
Manipur,No Education,Female,0-100+,yes
Manipur,Matriculate/Secondary,Male,0-100+,yes
Manipur,Middle,Male,0-100+,yes
Manipur,Diploma,Male,0-100+,no
Manipur,Primary,Male,0-100+,yes
Manipur,Graduate,Male,0-100+,no
Manipur,Post Graduate and Above,Male,0-100+,no
Manipur,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Manipur,No Education,Male,0-100+,yes
Manipur,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
Manipur,Diploma,Female,0-100+,no
Manipur,No Education,Female,0-100+,yes
Manipur,Graduate,Female,0-100+,no
Manipur,Matriculate/Secondary,Female,0-100+,yes
Manipur,Primary,Female,0-100+,yes
Manipur,Post Graduate and Above,Female,0-100+,no
Manipur,Middle,Female,0-100+,yes
Manipur,Matriculate/Secondary,Male,0-100+,yes
Manipur,Post Graduate and Above,Male,0-100+,no
Manipur,Diploma,Male,0-100+,no
Manipur,No Education,Male,0-100+,yes
Manipur,Middle,Male,0-100+,yes
Manipur,Graduate,Male,0-100+,yes
Manipur,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Manipur,Primary,Male,0-100+,yes
Manipur,Graduate,Female,0-100+,no
Manipur,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
Manipur,Middle,Female,0-100+,yes
Manipur,No Education,Female,0-100+,no
Manipur,Post Graduate and Above,Female,0-100+,no
Manipur,Primary,Female,0-100+,no
Manipur,Matriculate/Secondary,Female,0-100+,yes
Manipur,Diploma,Female,0-100+,no
Manipur,Post Graduate and Above,Male,0-100+,no
Manipur,Matriculate/Secondary,Male,0-100+,yes
Manipur,Middle,Male,0-100+,yes
Manipur,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Manipur,No Education,Male,0-100+,no
Manipur,Diploma,Male,0-100+,no
Manipur,Graduate,Male,0-100+,no
Manipur,Primary,Male,0-100+,no
Manipur,Post Graduate and Above,Female,0-100+,no
Manipur,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,no
Manipur,Diploma,Female,0-100+,no
Manipur,Middle,Female,0-100+,yes
Manipur,Primary,Female,0-100+,no
Manipur,No Education,Female,0-100+,no
Manipur,Matriculate/Secondary,Female,0-100+,yes
Manipur,Graduate,Female,0-100+,no
Manipur,Matriculate/Secondary,Male,0-100+,yes
Manipur,Graduate,Male,0-100+,yes
Manipur,Diploma,Male,0-100+,yes
Manipur,No Education,Male,0-100+,yes
Manipur,Middle,Male,0-100+,yes
Manipur,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Manipur,Primary,Male,0-100+,yes
Manipur,Post Graduate and Above,Male,0-100+,no
Manipur,Matriculate/Secondary,Female,0-100+,yes
Manipur,Diploma,Female,0-100+,no
Manipur,Middle,Female,0-100+,yes
Manipur,No Education,Female,0-100+,yes
Manipur,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,no
Manipur,Graduate,Female,0-100+,no
Manipur,Primary,Female,0-100+,yes
Manipur,Post Graduate and Above,Female,0-100+,no
Manipur,Post Graduate and Above,Male,0-100+,no
Manipur,Graduate,Male,0-100+,no
Manipur,Diploma,Male,0-100+,no
Manipur,Matriculate/Secondary,Male,0-100+,yes
Manipur,Middle,Male,0-100+,yes
Manipur,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Manipur,No Education,Male,0-100+,yes
Manipur,Primary,Male,0-100+,yes
Manipur,Graduate,Female,0-100+,no
Manipur,Post Graduate and Above,Female,0-100+,no
Manipur,No Education,Female,0-100+,no
Manipur,Primary,Female,0-100+,yes
Manipur,Middle,Female,0-100+,no
Manipur,Diploma,Female,0-100+,no
Manipur,Matriculate/Secondary,Female,0-100+,yes
Manipur,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
Manipur,Post Graduate and Above,Male,0-100+,no
Manipur,Diploma,Male,0-100+,no
Manipur,Middle,Male,0-100+,yes
Manipur,Graduate,Male,0-100+,no
Manipur,Primary,Male,0-100+,yes
Manipur,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Manipur,Matriculate/Secondary,Male,0-100+,yes
Manipur,No Education,Male,0-100+,yes
Manipur,Post Graduate and Above,Female,0-100+,no
Manipur,Matriculate/Secondary,Female,0-100+,yes
Manipur,No Education,Female,0-100+,yes
Manipur,Diploma,Female,0-100+,no
Manipur,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
Manipur,Primary,Female,0-100+,yes
Manipur,Middle,Female,0-100+,yes
Manipur,Graduate,Female,0-100+,no
Manipur,Middle,Male,0-100+,yes
Manipur,Matriculate/Secondary,Male,0-100+,yes
Manipur,No Education,Male,0-100+,yes
Manipur,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Manipur,Post Graduate and Above,Male,0-100+,no
Manipur,Primary,Male,0-100+,no
Manipur,Diploma,Male,0-100+,no
Manipur,Graduate,Male,0-100+,no
Manipur,Diploma,Female,0-100+,no
Manipur,Graduate,Female,0-100+,no
Manipur,Middle,Female,0-100+,yes
Manipur,Primary,Female,0-100+,yes
Manipur,Post Graduate and Above,Female,0-100+,no
Manipur,Matriculate/Secondary,Female,0-100+,yes
Manipur,No Education,Female,0-100+,no
Manipur,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
Manipur,Post Graduate and Above,Male,0-100+,no
Manipur,Graduate,Male,0-100+,no
Manipur,No Education,Male,0-100+,yes
Manipur,Matriculate/Secondary,Male,0-100+,yes
Manipur,Primary,Male,0-100+,no
Manipur,Diploma,Male,0-100+,yes
Manipur,Middle,Male,0-100+,yes
Manipur,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Manipur,No Education,Female,0-100+,yes
Manipur,Graduate,Female,0-100+,no
Manipur,Post Graduate and Above,Female,0-100+,no
Manipur,Middle,Female,0-100+,yes
Manipur,Diploma,Female,0-100+,no
Manipur,Matriculate/Secondary,Female,0-100+,yes
Manipur,Primary,Female,0-100+,yes
Manipur,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,no
Manipur,Post Graduate and Above,Male,0-100+,no
Manipur,No Education,Male,0-100+,yes
Manipur,Primary,Male,0-100+,yes
Manipur,Middle,Male,0-100+,yes
Manipur,Matriculate/Secondary,Male,0-100+,yes
Manipur,Diploma,Male,0-100+,no
Manipur,Graduate,Male,0-100+,no
Manipur,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,no
Manipur,Middle,Female,0-100+,yes
Manipur,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,no
Manipur,Post Graduate and Above,Female,0-100+,no
Manipur,Matriculate/Secondary,Female,0-100+,yes
Manipur,Primary,Female,0-100+,yes
Manipur,No Education,Female,0-100+,yes
Manipur,Graduate,Female,0-100+,no
Manipur,Diploma,Female,0-100+,no
Manipur,Matriculate/Secondary,Male,0-100+,yes
Manipur,No Education,Male,0-100+,no
Manipur,Middle,Male,0-100+,yes
Manipur,Post Graduate and Above,Male,0-100+,no
Manipur,Primary,Male,0-100+,yes
Manipur,Diploma,Male,0-100+,no
Manipur,Graduate,Male,0-100+,no
Manipur,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Manipur,No Education,Female,0-100+,yes
Manipur,Diploma,Female,0-100+,no
Manipur,Middle,Female,0-100+,yes
Manipur,Graduate,Female,0-100+,no
Manipur,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,no
Manipur,Post Graduate and Above,Female,0-100+,no
Manipur,Primary,Female,0-100+,yes
Manipur,Matriculate/Secondary,Female,0-100+,yes
Manipur,Diploma,Male,0-100+,no
Manipur,Post Graduate and Above,Male,0-100+,no
Manipur,Middle,Male,0-100+,yes
Manipur,Graduate,Male,0-100+,yes
Manipur,No Education,Male,0-100+,yes
Manipur,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Manipur,Primary,Male,0-100+,yes
Manipur,Matriculate/Secondary,Male,0-100+,yes
Manipur,Graduate,Female,0-100+,no
Manipur,Post Graduate and Above,Female,0-100+,no
Manipur,Middle,Female,0-100+,yes
Manipur,Diploma,Female,0-100+,no
Manipur,Primary,Female,0-100+,no
Manipur,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
Manipur,No Education,Female,0-100+,yes
Manipur,Matriculate/Secondary,Female,0-100+,yes
Manipur,Post Graduate and Above,Male,0-100+,no
Manipur,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Manipur,Matriculate/Secondary,Male,0-100+,yes
Manipur,Middle,Male,0-100+,yes
Manipur,No Education,Male,0-100+,no
Manipur,Diploma,Male,0-100+,no
Manipur,Primary,Male,0-100+,yes
Manipur,Graduate,Male,0-100+,yes
Meghalaya,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,no
Meghalaya,No Education,Female,0-100+,yes
Meghalaya,Diploma,Female,0-100+,no
Meghalaya,Primary,Female,0-100+,yes
Meghalaya,Graduate,Female,0-100+,no
Meghalaya,Post Graduate and Above,Female,0-100+,no
Meghalaya,Middle,Female,0-100+,yes
Meghalaya,Matriculate/Secondary,Female,0-100+,yes
Meghalaya,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Meghalaya,Matriculate/Secondary,Male,0-100+,yes
Meghalaya,Graduate,Male,0-100+,yes
Meghalaya,Diploma,Male,0-100+,no
Meghalaya,Middle,Male,0-100+,yes
Meghalaya,No Education,Male,0-100+,yes
Meghalaya,Primary,Male,0-100+,yes
Meghalaya,Post Graduate and Above,Male,0-100+,no
Meghalaya,No Education,Female,0-100+,yes
Meghalaya,Primary,Female,0-100+,yes
Meghalaya,Diploma,Female,0-100+,no
Meghalaya,Graduate,Female,0-100+,no
Meghalaya,Post Graduate and Above,Female,0-100+,no
Meghalaya,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,no
Meghalaya,Matriculate/Secondary,Female,0-100+,no
Meghalaya,Middle,Female,0-100+,yes
Meghalaya,Diploma,Male,0-100+,no
Meghalaya,Post Graduate and Above,Male,0-100+,no
Meghalaya,Matriculate/Secondary,Male,0-100+,yes
Meghalaya,Middle,Male,0-100+,yes
Meghalaya,Graduate,Male,0-100+,no
Meghalaya,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Meghalaya,No Education,Male,0-100+,yes
Meghalaya,Primary,Male,0-100+,yes
Meghalaya,Graduate,Female,0-100+,no
Meghalaya,Middle,Female,0-100+,yes
Meghalaya,No Education,Female,0-100+,yes
Meghalaya,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
Meghalaya,Matriculate/Secondary,Female,0-100+,yes
Meghalaya,Post Graduate and Above,Female,0-100+,no
Meghalaya,Primary,Female,0-100+,no
Meghalaya,Diploma,Female,0-100+,no
Meghalaya,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Meghalaya,Graduate,Male,0-100+,yes
Meghalaya,No Education,Male,0-100+,yes
Meghalaya,Post Graduate and Above,Male,0-100+,no
Meghalaya,Diploma,Male,0-100+,no
Meghalaya,Middle,Male,0-100+,yes
Meghalaya,Primary,Male,0-100+,yes
Meghalaya,Matriculate/Secondary,Male,0-100+,yes
Meghalaya,Primary,Female,0-100+,yes
Meghalaya,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
Meghalaya,Diploma,Female,0-100+,no
Meghalaya,Middle,Female,0-100+,yes
Meghalaya,Graduate,Female,0-100+,no
Meghalaya,Post Graduate and Above,Female,0-100+,no
Meghalaya,Matriculate/Secondary,Female,0-100+,yes
Meghalaya,No Education,Female,0-100+,yes
Meghalaya,Matriculate/Secondary,Male,0-100+,yes
Meghalaya,Post Graduate and Above,Male,0-100+,yes
Meghalaya,Graduate,Male,0-100+,yes
Meghalaya,No Education,Male,0-100+,yes
Meghalaya,Middle,Male,0-100+,yes
Meghalaya,Primary,Male,0-100+,yes
Meghalaya,Diploma,Male,0-100+,no
Meghalaya,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Meghalaya,Graduate,Female,0-100+,yes
Meghalaya,Post Graduate and Above,Female,0-100+,no
Meghalaya,Diploma,Female,0-100+,no
Meghalaya,Primary,Female,0-100+,yes
Meghalaya,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
Meghalaya,Middle,Female,0-100+,yes
Meghalaya,No Education,Female,0-100+,yes
Meghalaya,Matriculate/Secondary,Female,0-100+,yes
Meghalaya,Diploma,Male,0-100+,no
Meghalaya,Middle,Male,0-100+,yes
Meghalaya,Post Graduate and Above,Male,0-100+,no
Meghalaya,No Education,Male,0-100+,yes
Meghalaya,Graduate,Male,0-100+,no
Meghalaya,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Meghalaya,Primary,Male,0-100+,yes
Meghalaya,Matriculate/Secondary,Male,0-100+,yes
Meghalaya,Graduate,Female,0-100+,no
Meghalaya,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,no
Meghalaya,Matriculate/Secondary,Female,0-100+,yes
Meghalaya,Middle,Female,0-100+,yes
Meghalaya,No Education,Female,0-100+,yes
Meghalaya,Post Graduate and Above,Female,0-100+,no
Meghalaya,Primary,Female,0-100+,yes
Meghalaya,Diploma,Female,0-100+,no
Meghalaya,Matriculate/Secondary,Male,0-100+,yes
Meghalaya,No Education,Male,0-100+,yes
Meghalaya,Primary,Male,0-100+,yes
Meghalaya,Diploma,Male,0-100+,no
Meghalaya,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Meghalaya,Post Graduate and Above,Male,0-100+,yes
Meghalaya,Middle,Male,0-100+,yes
Meghalaya,Graduate,Male,0-100+,no
Meghalaya,Diploma,Female,0-100+,no
Meghalaya,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
Meghalaya,Graduate,Female,0-100+,no
Meghalaya,No Education,Female,0-100+,yes
Meghalaya,Post Graduate and Above,Female,0-100+,no
Meghalaya,Middle,Female,0-100+,yes
Meghalaya,Primary,Female,0-100+,yes
Meghalaya,Matriculate/Secondary,Female,0-100+,yes
Meghalaya,No Education,Male,0-100+,yes
Meghalaya,Middle,Male,0-100+,yes
Meghalaya,Matriculate/Secondary,Male,0-100+,yes
Meghalaya,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Meghalaya,Post Graduate and Above,Male,0-100+,no
Meghalaya,Primary,Male,0-100+,yes
Meghalaya,Diploma,Male,0-100+,no
Meghalaya,Graduate,Male,0-100+,no
Meghalaya,Graduate,Female,0-100+,yes
Meghalaya,Diploma,Female,0-100+,no
Meghalaya,Matriculate/Secondary,Female,0-100+,yes
Meghalaya,Post Graduate and Above,Female,0-100+,no
Meghalaya,Primary,Female,0-100+,yes
Meghalaya,No Education,Female,0-100+,yes
Meghalaya,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
Meghalaya,Middle,Female,0-100+,yes
Meghalaya,Diploma,Male,0-100+,no
Meghalaya,Post Graduate and Above,Male,0-100+,no
Meghalaya,Graduate,Male,0-100+,no
Meghalaya,Matriculate/Secondary,Male,0-100+,yes
Meghalaya,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Meghalaya,Middle,Male,0-100+,yes
Meghalaya,Primary,Male,0-100+,yes
Meghalaya,No Education,Male,0-100+,yes
Meghalaya,Graduate,Female,0-100+,no
Meghalaya,No Education,Female,0-100+,yes
Meghalaya,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
Meghalaya,Diploma,Female,0-100+,no
Meghalaya,Matriculate/Secondary,Female,0-100+,yes
Meghalaya,Middle,Female,0-100+,yes
Meghalaya,Primary,Female,0-100+,yes
Meghalaya,Post Graduate and Above,Female,0-100+,no
Meghalaya,Middle,Male,0-100+,yes
Meghalaya,No Education,Male,0-100+,yes
Meghalaya,Post Graduate and Above,Male,0-100+,no
Meghalaya,Matriculate/Secondary,Male,0-100+,yes
Meghalaya,Diploma,Male,0-100+,no
Meghalaya,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Meghalaya,Primary,Male,0-100+,yes
Meghalaya,Graduate,Male,0-100+,yes
Meghalaya,No Education,Female,0-100+,yes
Meghalaya,Diploma,Female,0-100+,no
Meghalaya,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,no
Meghalaya,Graduate,Female,0-100+,no
Meghalaya,Post Graduate and Above,Female,0-100+,no
Meghalaya,Matriculate/Secondary,Female,0-100+,yes
Meghalaya,Primary,Female,0-100+,yes
Meghalaya,Middle,Female,0-100+,yes
Meghalaya,No Education,Male,0-100+,yes
Meghalaya,Primary,Male,0-100+,yes
Meghalaya,Matriculate/Secondary,Male,0-100+,yes
Meghalaya,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Meghalaya,Middle,Male,0-100+,yes
Meghalaya,Post Graduate and Above,Male,0-100+,no
Meghalaya,Graduate,Male,0-100+,yes
Meghalaya,Diploma,Male,0-100+,no
Meghalaya,Graduate,Female,0-100+,yes
Meghalaya,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
Meghalaya,Diploma,Female,0-100+,no
Meghalaya,Primary,Female,0-100+,yes
Meghalaya,No Education,Female,0-100+,yes
Meghalaya,Matriculate/Secondary,Female,0-100+,yes
Meghalaya,Post Graduate and Above,Female,0-100+,yes
Meghalaya,Middle,Female,0-100+,yes
Meghalaya,Matriculate/Secondary,Male,0-100+,yes
Meghalaya,Post Graduate and Above,Male,0-100+,no
Meghalaya,Middle,Male,0-100+,yes
Meghalaya,Primary,Male,0-100+,yes
Meghalaya,Diploma,Male,0-100+,yes
Meghalaya,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Meghalaya,No Education,Male,0-100+,yes
Meghalaya,Graduate,Male,0-100+,yes
Meghalaya,Graduate,Female,0-100+,no
Meghalaya,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
Meghalaya,Matriculate/Secondary,Female,0-100+,yes
Meghalaya,Middle,Female,0-100+,yes
Meghalaya,Primary,Female,0-100+,yes
Meghalaya,Diploma,Female,0-100+,no
Meghalaya,No Education,Female,0-100+,yes
Meghalaya,Post Graduate and Above,Female,0-100+,no
Meghalaya,Middle,Male,0-100+,yes
Meghalaya,No Education,Male,0-100+,yes
Meghalaya,Post Graduate and Above,Male,0-100+,no
Meghalaya,Primary,Male,0-100+,yes
Meghalaya,Diploma,Male,0-100+,no
Meghalaya,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,no
Meghalaya,Matriculate/Secondary,Male,0-100+,yes
Meghalaya,Graduate,Male,0-100+,no
Mizoram,Post Graduate and Above,Female,0-100+,no
Mizoram,Diploma,Female,0-100+,no
Mizoram,Primary,Female,0-100+,yes
Mizoram,Matriculate/Secondary,Female,0-100+,yes
Mizoram,Middle,Female,0-100+,yes
Mizoram,Graduate,Female,0-100+,no
Mizoram,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
Mizoram,No Education,Female,0-100+,no
Mizoram,Graduate,Male,0-100+,no
Mizoram,Primary,Male,0-100+,yes
Mizoram,Diploma,Male,0-100+,no
Mizoram,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Mizoram,No Education,Male,0-100+,no
Mizoram,Matriculate/Secondary,Male,0-100+,yes
Mizoram,Post Graduate and Above,Male,0-100+,no
Mizoram,Middle,Male,0-100+,yes
Mizoram,Graduate,Female,0-100+,no
Mizoram,Middle,Female,0-100+,yes
Mizoram,Primary,Female,0-100+,yes
Mizoram,No Education,Female,0-100+,no
Mizoram,Post Graduate and Above,Female,0-100+,no
Mizoram,Diploma,Female,0-100+,no
Mizoram,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,no
Mizoram,Matriculate/Secondary,Female,0-100+,no
Mizoram,Post Graduate and Above,Male,0-100+,no
Mizoram,Primary,Male,0-100+,yes
Mizoram,Graduate,Male,0-100+,yes
Mizoram,No Education,Male,0-100+,yes
Mizoram,Matriculate/Secondary,Male,0-100+,yes
Mizoram,Middle,Male,0-100+,yes
Mizoram,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Mizoram,Diploma,Male,0-100+,no
Mizoram,Primary,Female,0-100+,yes
Mizoram,Middle,Female,0-100+,yes
Mizoram,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,no
Mizoram,Graduate,Female,0-100+,no
Mizoram,Post Graduate and Above,Female,0-100+,no
Mizoram,Diploma,Female,0-100+,no
Mizoram,No Education,Female,0-100+,yes
Mizoram,Matriculate/Secondary,Female,0-100+,yes
Mizoram,No Education,Male,0-100+,no
Mizoram,Middle,Male,0-100+,yes
Mizoram,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Mizoram,Matriculate/Secondary,Male,0-100+,yes
Mizoram,Graduate,Male,0-100+,no
Mizoram,Post Graduate and Above,Male,0-100+,no
Mizoram,Primary,Male,0-100+,yes
Mizoram,Diploma,Male,0-100+,no
Mizoram,Middle,Female,0-100+,yes
Mizoram,Graduate,Female,0-100+,yes
Mizoram,Diploma,Female,0-100+,no
Mizoram,Post Graduate and Above,Female,0-100+,no
Mizoram,Matriculate/Secondary,Female,0-100+,no
Mizoram,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,yes
Mizoram,Primary,Female,0-100+,yes
Mizoram,No Education,Female,0-100+,no
Mizoram,Graduate,Male,0-100+,no
Mizoram,No Education,Male,0-100+,yes
Mizoram,Matriculate/Secondary,Male,0-100+,yes
Mizoram,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,yes
Mizoram,Middle,Male,0-100+,yes
Mizoram,Primary,Male,0-100+,yes
Mizoram,Post Graduate and Above,Male,0-100+,no
Mizoram,Diploma,Male,0-100+,yes
Mizoram,Graduate,Female,0-100+,no
Mizoram,Middle,Female,0-100+,yes
Mizoram,No Education,Female,0-100+,no
Mizoram,Post Graduate and Above,Female,0-100+,no
Mizoram,Diploma,Female,0-100+,no
Mizoram,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,no
Mizoram,Primary,Female,0-100+,yes
Mizoram,Matriculate/Secondary,Female,0-100+,yes
Mizoram,Primary,Male,0-100+,yes
Mizoram,Graduate,Male,0-100+,yes
Mizoram,No Education,Male,0-100+,yes
Mizoram,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,no
Mizoram,Middle,Male,0-100+,yes
Mizoram,Matriculate/Secondary,Male,0-100+,yes
Mizoram,Diploma,Male,0-100+,no
Mizoram,Post Graduate and Above,Male,0-100+,no
Mizoram,Middle,Female,0-100+,yes
Mizoram,Primary,Female,0-100+,yes
Mizoram,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,no
Mizoram,No Education,Female,0-100+,no
