State,Social_Status,Gender,Age_group,target
Sikkim,Widowed/Widower,Male,0-100+,yes
Sikkim,Seperated,Male,0-100+,yes
Sikkim,Never Married,Male,0-100+,yes
Sikkim,Divorcee,Male,0-100+,yes
Sikkim,Married,Female,0-100+,yes
Sikkim,Seperated,Female,0-100+,yes
Sikkim,Widowed/Widower,Female,0-100+,yes
Sikkim,Never Married,Female,0-100+,yes
Sikkim,Divorcee,Female,0-100+,yes
Sikkim,Widowed/Widower,Male,0-100+,yes
Sikkim,Divorcee,Male,0-100+,yes
Sikkim,Married,Male,0-100+,yes
Sikkim,Never Married,Male,0-100+,yes
Sikkim,Seperated,Male,0-100+,yes
Tamil Nadu,Married,Female,0-100+,yes
Tamil Nadu,Seperated,Female,0-100+,yes
Tamil Nadu,Widowed/Widower,Female,0-100+,yes
Tamil Nadu,Never Married,Female,0-100+,yes
Tamil Nadu,Divorcee,Female,0-100+,yes
Tamil Nadu,Seperated,Male,0-100+,yes
Tamil Nadu,Married,Male,0-100+,yes
Tamil Nadu,Widowed/Widower,Male,0-100+,yes
Tamil Nadu,Divorcee,Male,0-100+,yes
Tamil Nadu,Never Married,Male,0-100+,yes
Tamil Nadu,Married,Female,0-100+,yes
Tamil Nadu,Never Married,Female,0-100+,yes
Tamil Nadu,Widowed/Widower,Female,0-100+,yes
Tamil Nadu,Divorcee,Female,0-100+,yes
Tamil Nadu,Seperated,Female,0-100+,yes
Tamil Nadu,Widowed/Widower,Male,0-100+,yes
Tamil Nadu,Never Married,Male,0-100+,yes
Tamil Nadu,Seperated,Male,0-100+,yes
Tamil Nadu,Divorcee,Male,0-100+,yes
Tamil Nadu,Married,Male,0-100+,yes
Tamil Nadu,Seperated,Female,0-100+,yes
Tamil Nadu,Never Married,Female,0-100+,yes
Tamil Nadu,Widowed/Widower,Female,0-100+,yes
Tamil Nadu,Married,Female,0-100+,yes
Tamil Nadu,Divorcee,Female,0-100+,yes
Tamil Nadu,Divorcee,Male,0-100+,yes
Tamil Nadu,Seperated,Male,0-100+,yes
Tamil Nadu,Widowed/Widower,Male,0-100+,yes
Tamil Nadu,Never Married,Male,0-100+,yes
Tamil Nadu,Married,Male,0-100+,yes
Tamil Nadu,Married,Female,0-100+,yes
Tamil Nadu,Never Married,Female,0-100+,yes
Tamil Nadu,Widowed/Widower,Female,0-100+,yes
Tamil Nadu,Seperated,Female,0-100+,yes
Tamil Nadu,Divorcee,Female,0-100+,yes
Tamil Nadu,Seperated,Male,0-100+,yes
Tamil Nadu,Divorcee,Male,0-100+,yes
Tamil Nadu,Never Married,Male,0-100+,yes
Tamil Nadu,Widowed/Widower,Male,0-100+,yes
Tamil Nadu,Married,Male,0-100+,yes
Tamil Nadu,Married,Female,0-100+,yes
Tamil Nadu,Divorcee,Female,0-100+,yes
Tamil Nadu,Never Married,Female,0-100+,yes
Tamil Nadu,Seperated,Female,0-100+,yes
Tamil Nadu,Widowed/Widower,Female,0-100+,yes
Tamil Nadu,Married,Male,0-100+,yes
Tamil Nadu,Widowed/Widower,Male,0-100+,yes
Tamil Nadu,Never Married,Male,0-100+,yes
Tamil Nadu,Divorcee,Male,0-100+,yes
Tamil Nadu,Seperated,Male,0-100+,yes
Tamil Nadu,Married,Female,0-100+,yes
Tamil Nadu,Widowed/Widower,Female,0-100+,yes
Tamil Nadu,Seperated,Female,0-100+,yes
Tamil Nadu,Never Married,Female,0-100+,yes
Tamil Nadu,Divorcee,Female,0-100+,yes
Tamil Nadu,Married,Male,0-100+,yes
Tamil Nadu,Never Married,Male,0-100+,yes
Tamil Nadu,Seperated,Male,0-100+,yes
Tamil Nadu,Divorcee,Male,0-100+,yes
Tamil Nadu,Widowed/Widower,Male,0-100+,yes
Tamil Nadu,Widowed/Widower,Female,0-100+,yes
Tamil Nadu,Divorcee,Female,0-100+,yes
Tamil Nadu,Never Married,Female,0-100+,yes
Tamil Nadu,Seperated,Female,0-100+,yes
Tamil Nadu,Married,Female,0-100+,yes
Tamil Nadu,Widowed/Widower,Male,0-100+,yes
Tamil Nadu,Married,Male,0-100+,yes
Tamil Nadu,Never Married,Male,0-100+,yes
Tamil Nadu,Divorcee,Male,0-100+,yes
Tamil Nadu,Seperated,Male,0-100+,yes
Tamil Nadu,Seperated,Female,0-100+,yes
Tamil Nadu,Married,Female,0-100+,yes
Tamil Nadu,Divorcee,Female,0-100+,yes
Tamil Nadu,Widowed/Widower,Female,0-100+,yes
Tamil Nadu,Never Married,Female,0-100+,yes
Tamil Nadu,Divorcee,Male,0-100+,yes
Tamil Nadu,Married,Male,0-100+,yes
Tamil Nadu,Widowed/Widower,Male,0-100+,yes
Tamil Nadu,Seperated,Male,0-100+,yes
Tamil Nadu,Never Married,Male,0-100+,yes
Tamil Nadu,Married,Female,0-100+,yes
Tamil Nadu,Never Married,Female,0-100+,yes
Tamil Nadu,Seperated,Female,0-100+,yes
Tamil Nadu,Divorcee,Female,0-100+,yes
Tamil Nadu,Widowed/Widower,Female,0-100+,yes
Tamil Nadu,Widowed/Widower,Male,0-100+,yes
Tamil Nadu,Never Married,Male,0-100+,yes
Tamil Nadu,Married,Male,0-100+,yes
Tamil Nadu,Seperated,Male,0-100+,yes
Tamil Nadu,Divorcee,Male,0-100+,yes
Tamil Nadu,Seperated,Female,0-100+,yes
Tamil Nadu,Never Married,Female,0-100+,yes
Tamil Nadu,Married,Female,0-100+,yes
Tamil Nadu,Widowed/Widower,Female,0-100+,yes
Tamil Nadu,Divorcee,Female,0-100+,yes
Tamil Nadu,Widowed/Widower,Male,0-100+,yes
Tamil Nadu,Seperated,Male,0-100+,yes
Tamil Nadu,Never Married,Male,0-100+,yes
Tamil Nadu,Divorcee,Male,0-100+,yes
Tamil Nadu,Married,Male,0-100+,yes
Tamil Nadu,Never Married,Female,0-100+,yes
Tamil Nadu,Divorcee,Female,0-100+,yes
Tamil Nadu,Married,Female,0-100+,yes
Tamil Nadu,Widowed/Widower,Female,0-100+,yes
Tamil Nadu,Seperated,Female,0-100+,yes
Tamil Nadu,Married,Male,0-100+,yes
Tamil Nadu,Seperated,Male,0-100+,yes
Tamil Nadu,Never Married,Male,0-100+,yes
Tamil Nadu,Widowed/Widower,Male,0-100+,yes
Tamil Nadu,Divorcee,Male,0-100+,yes
Tamil Nadu,Widowed/Widower,Female,0-100+,yes
Tamil Nadu,Married,Female,0-100+,yes
Tamil Nadu,Divorcee,Female,0-100+,yes
Tamil Nadu,Seperated,Female,0-100+,yes
Tamil Nadu,Never Married,Female,0-100+,yes
Tamil Nadu,Married,Male,0-100+,yes
Tamil Nadu,Widowed/Widower,Male,0-100+,yes
Tamil Nadu,Divorcee,Male,0-100+,yes
Tamil Nadu,Seperated,Male,0-100+,yes
Tamil Nadu,Never Married,Male,0-100+,yes
Total (All India),Married,Female,0-100+,yes
Total (All India),Never Married,Female,0-100+,yes
Total (All India),Seperated,Female,0-100+,yes
Total (All India),Widowed/Widower,Female,0-100+,yes
Total (All India),Divorcee,Female,0-100+,yes
Total (All India),Never Married,Male,0-100+,yes
Total (All India),Married,Male,0-100+,yes
Total (All India),Seperated,Male,0-100+,yes
Total (All India),Divorcee,Male,0-100+,yes
Total (All India),Widowed/Widower,Male,0-100+,yes
Total (All India),Married,Female,0-100+,yes
Total (All India),Widowed/Widower,Female,0-100+,yes
Total (All India),Seperated,Female,0-100+,yes
Total (All India),Divorcee,Female,0-100+,yes
Total (All India),Never Married,Female,0-100+,yes
Total (All India),Divorcee,Male,0-100+,yes
Total (All India),Never Married,Male,0-100+,yes
Total (All India),Married,Male,0-100+,yes
Total (All India),Widowed/Widower,Male,0-100+,yes
Total (All India),Seperated,Male,0-100+,yes
Total (All India),Widowed/Widower,Female,0-100+,yes
Total (All India),Divorcee,Female,0-100+,yes
Total (All India),Seperated,Female,0-100+,yes
Total (All India),Married,Female,0-100+,yes
Total (All India),Never Married,Female,0-100+,yes
Total (All India),Married,Male,0-100+,yes
Total (All India),Divorcee,Male,0-100+,yes
Total (All India),Widowed/Widower,Male,0-100+,yes
Total (All India),Never Married,Male,0-100+,yes
Total (All India),Seperated,Male,0-100+,yes
Total (All India),Divorcee,Female,0-100+,yes
Total (All India),Married,Female,0-100+,yes
Total (All India),Never Married,Female,0-100+,yes
Total (All India),Widowed/Widower,Female,0-100+,yes
Total (All India),Seperated,Female,0-100+,yes
Total (All India),Divorcee,Male,0-100+,yes
Total (All India),Seperated,Male,0-100+,yes
Total (All India),Widowed/Widower,Male,0-100+,yes
Total (All India),Never Married,Male,0-100+,yes
Total (All India),Married,Male,0-100+,yes
Total (All India),Divorcee,Female,0-100+,yes
Total (All India),Married,Female,0-100+,yes
Total (All India),Widowed/Widower,Female,0-100+,yes
Total (All India),Seperated,Female,0-100+,yes
Total (All India),Never Married,Female,0-100+,yes
Total (All India),Divorcee,Male,0-100+,yes
Total (All India),Seperated,Male,0-100+,yes
Total (All India),Widowed/Widower,Male,0-100+,yes
Total (All India),Married,Male,0-100+,yes
Total (All India),Never Married,Male,0-100+,yes
Total (All India),Never Married,Female,0-100+,yes
Total (All India),Seperated,Female,0-100+,yes
Total (All India),Married,Female,0-100+,yes
Total (All India),Widowed/Widower,Female,0-100+,yes
Total (All India),Divorcee,Female,0-100+,yes
Total (All India),Seperated,Male,0-100+,yes
Total (All India),Divorcee,Male,0-100+,yes
Total (All India),Widowed/Widower,Male,0-100+,yes
Total (All India),Never Married,Male,0-100+,yes
Total (All India),Married,Male,0-100+,yes
Total (All India),Married,Female,0-100+,yes
Total (All India),Divorcee,Female,0-100+,yes
Total (All India),Never Married,Female,0-100+,yes
Total (All India),Widowed/Widower,Female,0-100+,yes
Total (All India),Seperated,Female,0-100+,yes
Total (All India),Married,Male,0-100+,yes
Total (All India),Seperated,Male,0-100+,yes
Total (All India),Widowed/Widower,Male,0-100+,yes
Total (All India),Divorcee,Male,0-100+,yes
Total (All India),Never Married,Male,0-100+,yes
Total (All India),Married,Female,0-100+,yes
Total (All India),Never Married,Female,0-100+,yes
Total (All India),Divorcee,Female,0-100+,yes
Total (All India),Widowed/Widower,Female,0-100+,yes
Total (All India),Seperated,Female,0-100+,yes
Total (All India),Seperated,Male,0-100+,yes
Total (All India),Married,Male,0-100+,yes
Total (All India),Never Married,Male,0-100+,yes
Total (All India),Divorcee,Male,0-100+,yes
Total (All India),Widowed/Widower,Male,0-100+,yes
Total (All India),Seperated,Female,0-100+,yes
Total (All India),Widowed/Widower,Female,0-100+,yes
Total (All India),Never Married,Female,0-100+,yes
Total (All India),Divorcee,Female,0-100+,yes
Total (All India),Married,Female,0-100+,yes
Total (All India),Married,Male,0-100+,yes
Total (All India),Never Married,Male,0-100+,yes
Total (All India),Divorcee,Male,0-100+,yes
Total (All India),Seperated,Male,0-100+,yes
Total (All India),Widowed/Widower,Male,0-100+,yes
Total (All India),Seperated,Female,0-100+,yes
Total (All India),Never Married,Female,0-100+,yes
Total (All India),Widowed/Widower,Female,0-100+,yes
Total (All India),Married,Female,0-100+,yes
Total (All India),Divorcee,Female,0-100+,yes
Total (All India),Widowed/Widower,Male,0-100+,yes
Total (All India),Divorcee,Male,0-100+,yes
Total (All India),Married,Male,0-100+,yes
Total (All India),Never Married,Male,0-100+,yes
Total (All India),Seperated,Male,0-100+,yes
Total (All India),Divorcee,Female,0-100+,yes
Total (All India),Married,Female,0-100+,yes
Total (All India),Seperated,Female,0-100+,yes
Total (All India),Never Married,Female,0-100+,yes
Total (All India),Widowed/Widower,Female,0-100+,yes
Total (All India),Married,Male,0-100+,yes
Total (All India),Seperated,Male,0-100+,yes
Total (All India),Widowed/Widower,Male,0-100+,yes
Total (All India),Never Married,Male,0-100+,yes
Total (All India),Divorcee,Male,0-100+,yes
Total (All India),Divorcee,Female,0-100+,yes
Total (All India),Married,Female,0-100+,yes
Total (All India),Seperated,Female,0-100+,yes
Total (All India),Widowed/Widower,Female,0-100+,yes
Total (All India),Never Married,Female,0-100+,yes
Total (All India),Married,Male,0-100+,yes
Total (All India),Never Married,Male,0-100+,yes
Total (All India),Divorcee,Male,0-100+,yes
Total (All India),Seperated,Male,0-100+,yes
Total (All India),Widowed/Widower,Male,0-100+,yes
Total (States),Widowed/Widower,Female,0-100+,yes
Total (States),Divorcee,Female,0-100+,yes
Total (States),Married,Female,0-100+,yes
Total (States),Seperated,Female,0-100+,yes
Total (States),Never Married,Female,0-100+,yes
Total (States),Married,Male,0-100+,yes
Total (States),Seperated,Male,0-100+,yes
Total (States),Divorcee,Male,0-100+,yes
Total (States),Never Married,Male,0-100+,yes
Total (States),Widowed/Widower,Male,0-100+,yes
Total (States),Divorcee,Female,0-100+,yes
Total (States),Married,Female,0-100+,yes
Total (States),Widowed/Widower,Female,0-100+,yes
Total (States),Never Married,Female,0-100+,yes
Total (States),Seperated,Female,0-100+,yes
Total (States),Divorcee,Male,0-100+,yes
Total (States),Seperated,Male,0-100+,yes
Total (States),Never Married,Male,0-100+,yes
Total (States),Married,Male,0-100+,yes
Total (States),Widowed/Widower,Male,0-100+,yes
Total (States),Divorcee,Female,0-100+,yes
Total (States),Married,Female,0-100+,yes
Total (States),Never Married,Female,0-100+,yes
Total (States),Widowed/Widower,Female,0-100+,yes
Total (States),Seperated,Female,0-100+,yes
Total (States),Married,Male,0-100+,yes
Total (States),Seperated,Male,0-100+,yes
Total (States),Widowed/Widower,Male,0-100+,yes
Total (States),Divorcee,Male,0-100+,yes
Total (States),Never Married,Male,0-100+,yes
Total (States),Never Married,Female,0-100+,yes
Total (States),Seperated,Female,0-100+,yes
Total (States),Married,Female,0-100+,yes
Total (States),Widowed/Widower,Female,0-100+,yes
Total (States),Divorcee,Female,0-100+,yes
Total (States),Married,Male,0-100+,yes
Total (States),Seperated,Male,0-100+,yes
Total (States),Divorcee,Male,0-100+,yes
Total (States),Widowed/Widower,Male,0-100+,yes
Total (States),Never Married,Male,0-100+,yes
Total (States),Divorcee,Female,0-100+,yes
Total (States),Widowed/Widower,Female,0-100+,yes
Total (States),Never Married,Female,0-100+,yes
Total (States),Married,Female,0-100+,yes
Total (States),Seperated,Female,0-100+,yes
Total (States),Married,Male,0-100+,yes
Total (States),Never Married,Male,0-100+,yes
Total (States),Divorcee,Male,0-100+,yes
Total (States),Seperated,Male,0-100+,yes
Total (States),Widowed/Widower,Male,0-100+,yes
Total (States),Widowed/Widower,Female,0-100+,yes
Total (States),Divorcee,Female,0-100+,yes
Total (States),Married,Female,0-100+,yes
Total (States),Never Married,Female,0-100+,yes
Total (States),Seperated,Female,0-100+,yes
Total (States),Married,Male,0-100+,yes
Total (States),Divorcee,Male,0-100+,yes
Total (States),Never Married,Male,0-100+,yes
Total (States),Seperated,Male,0-100+,yes
Total (States),Widowed/Widower,Male,0-100+,yes
Total (States),Never Married,Female,0-100+,yes
Total (States),Divorcee,Female,0-100+,yes
Total (States),Widowed/Widower,Female,0-100+,yes
Total (States),Seperated,Female,0-100+,yes
Total (States),Married,Female,0-100+,yes
Total (States),Divorcee,Male,0-100+,yes
Total (States),Married,Male,0-100+,yes
Total (States),Never Married,Male,0-100+,yes
Total (States),Seperated,Male,0-100+,yes
Total (States),Widowed/Widower,Male,0-100+,yes
Total (States),Seperated,Female,0-100+,yes
Total (States),Never Married,Female,0-100+,yes
Total (States),Widowed/Widower,Female,0-100+,yes
Total (States),Married,Female,0-100+,yes
Total (States),Divorcee,Female,0-100+,yes
Total (States),Seperated,Male,0-100+,yes
Total (States),Never Married,Male,0-100+,yes
Total (States),Married,Male,0-100+,yes
Total (States),Divorcee,Male,0-100+,yes
Total (States),Widowed/Widower,Male,0-100+,yes
Total (States),Seperated,Female,0-100+,yes
Total (States),Married,Female,0-100+,yes
Total (States),Divorcee,Female,0-100+,yes
Total (States),Widowed/Widower,Female,0-100+,yes
Total (States),Never Married,Female,0-100+,yes
Total (States),Married,Male,0-100+,yes
Total (States),Never Married,Male,0-100+,yes
Total (States),Divorcee,Male,0-100+,yes
Total (States),Seperated,Male,0-100+,yes
Total (States),Widowed/Widower,Male,0-100+,yes
Total (States),Divorcee,Female,0-100+,yes
Total (States),Seperated,Female,0-100+,yes
Total (States),Married,Female,0-100+,yes
Total (States),Never Married,Female,0-100+,yes
Total (States),Widowed/Widower,Female,0-100+,yes
Total (States),Married,Male,0-100+,yes
Total (States),Divorcee,Male,0-100+,yes
Total (States),Seperated,Male,0-100+,yes
Total (States),Never Married,Male,0-100+,yes
Total (States),Widowed/Widower,Male,0-100+,yes
Total (States),Seperated,Female,0-100+,yes
Total (States),Married,Female,0-100+,yes
Total (States),Divorcee,Female,0-100+,yes
Total (States),Widowed/Widower,Female,0-100+,yes
Total (States),Never Married,Female,0-100+,yes
Total (States),Married,Male,0-100+,yes
Total (States),Widowed/Widower,Male,0-100+,yes
Total (States),Seperated,Male,0-100+,yes
Total (States),Never Married,Male,0-100+,yes
Total (States),Divorcee,Male,0-100+,yes
Total (States),Seperated,Female,0-100+,yes
Total (States),Never Married,Female,0-100+,yes
Total (States),Widowed/Widower,Female,0-100+,yes
Total (States),Divorcee,Female,0-100+,yes
Total (States),Married,Female,0-100+,yes
Total (States),Seperated,Male,0-100+,yes
Total (States),Widowed/Widower,Male,0-100+,yes
Total (States),Divorcee,Male,0-100+,yes
Total (States),Never Married,Male,0-100+,yes
Total (States),Married,Male,0-100+,yes
Total (Uts),Divorcee,Female,0-100+,yes
Total (Uts),Widowed/Widower,Female,0-100+,yes
Total (Uts),Married,Female,0-100+,yes
Total (Uts),Never Married,Female,0-100+,yes
Total (Uts),Seperated,Female,0-100+,yes
Total (Uts),Seperated,Male,0-100+,yes
Total (Uts),Never Married,Male,0-100+,yes
Total (Uts),Divorcee,Male,0-100+,no
Total (Uts),Married,Male,0-100+,yes
Total (Uts),Widowed/Widower,Male,0-100+,yes
Total (Uts),Divorcee,Female,0-100+,yes
Total (Uts),Seperated,Female,0-100+,yes
Total (Uts),Widowed/Widower,Female,0-100+,yes
Total (Uts),Never Married,Female,0-100+,yes
Total (Uts),Married,Female,0-100+,yes
Total (Uts),Divorcee,Male,0-100+,no
Total (Uts),Never Married,Male,0-100+,yes
Total (Uts),Widowed/Widower,Male,0-100+,yes
Total (Uts),Married,Male,0-100+,yes
Total (Uts),Seperated,Male,0-100+,yes
Total (Uts),Divorcee,Female,0-100+,yes
Total (Uts),Never Married,Female,0-100+,yes
Total (Uts),Widowed/Widower,Female,0-100+,yes
Total (Uts),Married,Female,0-100+,yes
Total (Uts),Seperated,Female,0-100+,yes
Total (Uts),Divorcee,Male,0-100+,no
Total (Uts),Widowed/Widower,Male,0-100+,yes
Total (Uts),Married,Male,0-100+,yes
Total (Uts),Seperated,Male,0-100+,yes
Total (Uts),Never Married,Male,0-100+,yes
Total (Uts),Divorcee,Female,0-100+,yes
Total (Uts),Never Married,Female,0-100+,yes
Total (Uts),Seperated,Female,0-100+,yes
Total (Uts),Widowed/Widower,Female,0-100+,yes
Total (Uts),Married,Female,0-100+,yes
Total (Uts),Divorcee,Male,0-100+,yes
Total (Uts),Never Married,Male,0-100+,yes
Total (Uts),Widowed/Widower,Male,0-100+,yes
Total (Uts),Seperated,Male,0-100+,yes
Total (Uts),Married,Male,0-100+,yes
Total (Uts),Divorcee,Female,0-100+,no
Total (Uts),Widowed/Widower,Female,0-100+,yes
Total (Uts),Married,Female,0-100+,yes
Total (Uts),Seperated,Female,0-100+,yes
Total (Uts),Never Married,Female,0-100+,yes
Total (Uts),Never Married,Male,0-100+,yes
Total (Uts),Divorcee,Male,0-100+,no
Total (Uts),Widowed/Widower,Male,0-100+,yes
Total (Uts),Married,Male,0-100+,yes
Total (Uts),Seperated,Male,0-100+,yes
Total (Uts),Divorcee,Female,0-100+,yes
Total (Uts),Married,Female,0-100+,yes
Total (Uts),Never Married,Female,0-100+,yes
Total (Uts),Seperated,Female,0-100+,yes
Total (Uts),Widowed/Widower,Female,0-100+,yes
Total (Uts),Divorcee,Male,0-100+,no
Total (Uts),Widowed/Widower,Male,0-100+,yes
Total (Uts),Never Married,Male,0-100+,yes
Total (Uts),Seperated,Male,0-100+,yes
Total (Uts),Married,Male,0-100+,yes
Total (Uts),Divorcee,Female,0-100+,yes
Total (Uts),Widowed/Widower,Female,0-100+,yes
Total (Uts),Married,Female,0-100+,yes
Total (Uts),Never Married,Female,0-100+,yes
Total (Uts),Seperated,Female,0-100+,yes
Total (Uts),Divorcee,Male,0-100+,yes
Total (Uts),Never Married,Male,0-100+,yes
Total (Uts),Married,Male,0-100+,yes
Total (Uts),Seperated,Male,0-100+,yes
Total (Uts),Widowed/Widower,Male,0-100+,yes
Total (Uts),Widowed/Widower,Female,0-100+,yes
Total (Uts),Never Married,Female,0-100+,yes
Total (Uts),Seperated,Female,0-100+,yes
Total (Uts),Married,Female,0-100+,yes
Total (Uts),Divorcee,Female,0-100+,yes
Total (Uts),Never Married,Male,0-100+,yes
Total (Uts),Widowed/Widower,Male,0-100+,yes
Total (Uts),Married,Male,0-100+,yes
Total (Uts),Seperated,Male,0-100+,yes
Total (Uts),Divorcee,Male,0-100+,yes
Total (Uts),Divorcee,Female,0-100+,yes
Total (Uts),Married,Female,0-100+,yes
Total (Uts),Seperated,Female,0-100+,yes
Total (Uts),Never Married,Female,0-100+,yes
Total (Uts),Widowed/Widower,Female,0-100+,yes
Total (Uts),Divorcee,Male,0-100+,yes
Total (Uts),Seperated,Male,0-100+,yes
Total (Uts),Never Married,Male,0-100+,yes
Total (Uts),Married,Male,0-100+,yes
Total (Uts),Widowed/Widower,Male,0-100+,yes
Total (Uts),Married,Female,0-100+,yes
Total (Uts),Widowed/Widower,Female,0-100+,yes
Total (Uts),Divorcee,Female,0-100+,yes
Total (Uts),Seperated,Female,0-100+,yes
Total (Uts),Never Married,Female,0-100+,yes
Total (Uts),Married,Male,0-100+,yes
Total (Uts),Seperated,Male,0-100+,yes
Total (Uts),Widowed/Widower,Male,0-100+,yes
Total (Uts),Divorcee,Male,0-100+,yes
Total (Uts),Never Married,Male,0-100+,yes
Total (Uts),Seperated,Female,0-100+,yes
Total (Uts),Divorcee,Female,0-100+,yes
Total (Uts),Married,Female,0-100+,yes
Total (Uts),Never Married,Female,0-100+,yes
Total (Uts),Widowed/Widower,Female,0-100+,yes
Total (Uts),Divorcee,Male,0-100+,yes
Total (Uts),Married,Male,0-100+,yes
Total (Uts),Seperated,Male,0-100+,yes
Total (Uts),Never Married,Male,0-100+,yes
Total (Uts),Widowed/Widower,Male,0-100+,yes
Total (Uts),Widowed/Widower,Female,0-100+,yes
Total (Uts),Married,Female,0-100+,yes
Total (Uts),Never Married,Female,0-100+,yes
Total (Uts),Divorcee,Female,0-100+,yes
Total (Uts),Seperated,Female,0-100+,yes
Total (Uts),Never Married,Male,0-100+,yes
Total (Uts),Married,Male,0-100+,yes
Total (Uts),Divorcee,Male,0-100+,yes
Total (Uts),Widowed/Widower,Male,0-100+,yes
Total (Uts),Seperated,Male,0-100+,yes
Tripura,Married,Female,0-100+,yes
Tripura,Widowed/Widower,Female,0-100+,yes
Tripura,Divorcee,Female,0-100+,yes
Tripura,Never Married,Female,0-100+,yes
Tripura,Seperated,Female,0-100+,yes
Tripura,Never Married,Male,0-100+,yes
Tripura,Seperated,Male,0-100+,yes
Tripura,Widowed/Widower,Male,0-100+,yes
Tripura,Married,Male,0-100+,yes
Tripura,Divorcee,Male,0-100+,yes
Tripura,Widowed/Widower,Female,0-100+,yes
Tripura,Never Married,Female,0-100+,yes
Tripura,Married,Female,0-100+,yes
Tripura,Divorcee,Female,0-100+,yes
Tripura,Seperated,Female,0-100+,yes
Tripura,Seperated,Male,0-100+,yes
Tripura,Never Married,Male,0-100+,yes
Tripura,Widowed/Widower,Male,0-100+,yes
Tripura,Married,Male,0-100+,yes
Tripura,Divorcee,Male,0-100+,yes
Tripura,Never Married,Female,0-100+,yes
Tripura,Widowed/Widower,Female,0-100+,no
Tripura,Divorcee,Female,0-100+,yes
Tripura,Seperated,Female,0-100+,yes
Tripura,Married,Female,0-100+,yes
Tripura,Married,Male,0-100+,yes
Tripura,Seperated,Male,0-100+,yes
Tripura,Never Married,Male,0-100+,yes
Tripura,Divorcee,Male,0-100+,yes
Tripura,Widowed/Widower,Male,0-100+,yes
Tripura,Never Married,Female,0-100+,yes
Tripura,Widowed/Widower,Female,0-100+,yes
Tripura,Divorcee,Female,0-100+,yes
Tripura,Married,Female,0-100+,yes
Tripura,Seperated,Female,0-100+,no
Tripura,Seperated,Male,0-100+,yes
Tripura,Widowed/Widower,Male,0-100+,yes
Tripura,Divorcee,Male,0-100+,yes
Tripura,Married,Male,0-100+,yes
Tripura,Never Married,Male,0-100+,yes
Tripura,Never Married,Female,0-100+,yes
Tripura,Married,Female,0-100+,yes
Tripura,Widowed/Widower,Female,0-100+,yes
Tripura,Divorcee,Female,0-100+,yes
Tripura,Seperated,Female,0-100+,yes
Tripura,Married,Male,0-100+,yes
Tripura,Seperated,Male,0-100+,yes
Tripura,Widowed/Widower,Male,0-100+,yes
Tripura,Never Married,Male,0-100+,yes
Tripura,Divorcee,Male,0-100+,yes
Tripura,Widowed/Widower,Female,0-100+,yes
Tripura,Seperated,Female,0-100+,no
Tripura,Married,Female,0-100+,yes
Tripura,Divorcee,Female,0-100+,no
Tripura,Never Married,Female,0-100+,yes
Tripura,Divorcee,Male,0-100+,no
Tripura,Seperated,Male,0-100+,no
Tripura,Married,Male,0-100+,yes
Tripura,Never Married,Male,0-100+,yes
Tripura,Widowed/Widower,Male,0-100+,yes
Tripura,Divorcee,Female,0-100+,no
Tripura,Married,Female,0-100+,yes
Tripura,Never Married,Female,0-100+,yes
Tripura,Widowed/Widower,Female,0-100+,yes
Tripura,Seperated,Female,0-100+,no
Tripura,Seperated,Male,0-100+,no
Tripura,Married,Male,0-100+,yes
Tripura,Widowed/Widower,Male,0-100+,yes
Tripura,Never Married,Male,0-100+,yes
Tripura,Divorcee,Male,0-100+,no
Tripura,Widowed/Widower,Female,0-100+,yes
Tripura,Divorcee,Female,0-100+,no
Tripura,Seperated,Female,0-100+,no
Tripura,Married,Female,0-100+,yes
Tripura,Never Married,Female,0-100+,yes
Tripura,Never Married,Male,0-100+,yes
Tripura,Widowed/Widower,Male,0-100+,no
Tripura,Seperated,Male,0-100+,no
Tripura,Divorcee,Male,0-100+,no
Tripura,Married,Male,0-100+,yes
Tripura,Married,Female,0-100+,yes
Tripura,Never Married,Female,0-100+,yes
Tripura,Seperated,Female,0-100+,no
Tripura,Widowed/Widower,Female,0-100+,yes
Tripura,Divorcee,Female,0-100+,no
Tripura,Never Married,Male,0-100+,yes
Tripura,Seperated,Male,0-100+,yes
Tripura,Widowed/Widower,Male,0-100+,yes
Tripura,Divorcee,Male,0-100+,no
Tripura,Married,Male,0-100+,yes
Tripura,Divorcee,Female,0-100+,no
Tripura,Married,Female,0-100+,yes
Tripura,Never Married,Female,0-100+,yes
Tripura,Widowed/Widower,Female,0-100+,yes
Tripura,Seperated,Female,0-100+,no
Tripura,Married,Male,0-100+,yes
Tripura,Never Married,Male,0-100+,yes
Tripura,Seperated,Male,0-100+,no
Tripura,Widowed/Widower,Male,0-100+,no
Tripura,Divorcee,Male,0-100+,no
Tripura,Never Married,Female,0-100+,yes
Tripura,Widowed/Widower,Female,0-100+,yes
Tripura,Seperated,Female,0-100+,yes
Tripura,Divorcee,Female,0-100+,no
Tripura,Married,Female,0-100+,yes
Tripura,Never Married,Male,0-100+,yes
Tripura,Seperated,Male,0-100+,yes
Tripura,Widowed/Widower,Male,0-100+,no
Tripura,Divorcee,Male,0-100+,no
Tripura,Married,Male,0-100+,yes
Tripura,Married,Female,0-100+,yes
Tripura,Never Married,Female,0-100+,yes
Tripura,Divorcee,Female,0-100+,no
Tripura,Widowed/Widower,Female,0-100+,yes
Tripura,Seperated,Female,0-100+,yes
